    0.000000,   72.000000,    0.000000,    0.000000
    0.000000,   72.000000,    0.000000,    0.000000
    0.000000,   72.000000,  820.000000,    0.000000
    0.000000,   72.000000,  817.000000,    0.000000
    0.000000,   72.000000,  819.000000,    0.000000
    0.000000,   72.000000,  873.000000,    0.000000
    0.000000,   72.000000,  634.000000,    0.000000
    0.000000,   72.000000, 1064.000000,    1.000000
    0.000000,   72.000000,  910.000000,    0.000000
    0.000000,   72.000000,  528.000000,    0.000000
    0.000000,   72.000000,    0.000000,    1.000000
    0.000000,   72.000000,  849.000000,    0.000000
    0.000000,   72.000000,  899.000000,    1.000000
    0.000000,   72.000000, 1398.000000,    1.000000
    0.000000,   72.000000,    0.000000,    1.000000
    0.000000,   72.000000, 1015.000000,    1.000000
    0.000000,   72.000000,  141.000000,    0.000000
    0.000000,   72.000000,  827.000000,    0.000000
    0.000000,   72.000000,  475.000000,    0.000000
    0.000000,   72.000000,  689.000000,    0.000000
    0.000000,   72.000000,  805.000000,    0.000000
    0.000000,   72.000000, 1398.000000,    0.000000
    0.000000,   72.000000,  896.000000,    0.000000
    0.000000,   72.000000,  363.000000,    1.000000
    0.000000,   72.000000,  796.000000,    0.000000
    0.000000,   72.000000,    0.000000,    0.000000
    0.000000,   72.000000,  913.000000,    1.000000
    0.000000,   72.000000, 1298.000000,    1.000000
    0.000000,   72.000000,   49.000000,    0.000000
    0.000000,   72.000000, 1332.000000,    1.000000
    0.000000,   72.000000,    0.000000,    1.000000
    0.000000,   72.000000,    0.000000,    1.000000
    0.000000,   72.000000, 1398.000000,    1.000000
    0.000000,   72.000000, 1221.000000,    0.000000
    0.000000,   72.000000, 1217.000000,    1.000000
    0.000000,   72.000000,  988.000000,    1.000000
    0.000000,   72.000000, 1169.000000,    0.000000
    0.000000,   72.000000,  959.000000,    0.000000
    0.000000,   72.000000,  906.000000,    0.000000
    0.000000,   72.000000,    0.000000,    0.000000
    0.000000,   72.000000,  916.000000,    1.000000
    0.000000,   72.000000,  924.000000,    1.000000
    0.000000,   72.000000, 1242.000000,    1.000000
    0.000000,   72.000000,  813.000000,    1.000000
    0.000000,   72.000000, 1212.000000,    1.000000
    0.000000,   72.000000,  743.000000,    1.000000
    0.000000,   72.000000, 1020.000000,    0.000000
    0.000000,   72.000000, 1284.000000,    1.000000
    0.000000,   71.000000,  835.000000,    1.000000
    0.000000,   71.000000, 1070.000000,    0.000000
    0.000000,   71.000000, 1748.000000,    1.000000
    0.000000,   71.000000, 1331.000000,    1.000000
    0.000000,   71.000000, 1318.000000,    0.000000
    0.000000,   71.000000, 1421.000000,    0.000000
    0.000000,   71.000000,  217.000000,    0.000000
    0.000000,   71.000000, 1176.000000,    1.000000
    0.000000,   71.000000, 1367.000000,    1.000000
    0.000000,   71.000000, 1611.000000,    0.000000
    0.000000,   71.000000, 1668.000000,    0.000000
    0.000000,   71.000000, 1538.000000,    1.000000
    0.000000,   71.000000, 1179.000000,    0.000000
    0.000000,   71.000000, 1697.000000,    1.000000
    0.000000,   71.000000,  837.000000,    0.000000
    0.000000,   71.000000, 1748.000000,    1.000000
    0.000000,   71.000000, 1321.000000,    1.000000
    0.000000,   71.000000, 1748.000000,    1.000000
    0.000000,   71.000000, 1537.000000,    1.000000
    0.000000,   71.000000, 1494.000000,    1.000000
    0.000000,   71.000000,  896.000000,    1.000000
    0.000000,   71.000000,  205.000000,    0.000000
    0.000000,   71.000000, 1204.000000,    1.000000
    0.000000,   71.000000, 1476.000000,    1.000000
    0.000000,   71.000000, 1370.000000,    0.000000
    0.000000,   71.000000, 1283.000000,    0.000000
    0.000000,   71.000000, 1415.000000,    1.000000
    0.000000,   71.000000, 1714.000000,    1.000000
    0.000000,   71.000000, 1531.000000,    1.000000
    0.000000,   71.000000, 1289.000000,    1.000000
    0.000000,   71.000000,  145.000000,    1.000000
    0.000000,   71.000000, 1333.000000,    1.000000
    0.000000,   71.000000, 1094.000000,    1.000000
    0.000000,   71.000000, 1055.000000,    0.000000
    0.000000,   71.000000, 1511.000000,    1.000000
    0.000000,   71.000000, 1748.000000,    1.000000
    0.000000,   71.000000, 1748.000000,    1.000000
    0.000000,   71.000000,  908.000000,    0.000000
    0.000000,   71.000000, 1115.000000,    1.000000
    0.000000,   71.000000,  853.000000,    0.000000
    0.000000,   71.000000, 1286.000000,    1.000000
    0.000000,   71.000000, 1420.000000,    1.000000
    0.000000,   71.000000, 1659.000000,    0.000000
    0.000000,   71.000000,  916.000000,    0.000000
    0.000000,   71.000000, 1160.000000,    1.000000
    0.000000,   71.000000, 1075.000000,    0.000000
    0.000000,   71.000000, 1283.000000,    1.000000
    0.000000,   71.000000,  229.000000,    1.000000
    0.000000,   71.000000, 1748.000000,    1.000000
    0.000000,   71.000000, 1560.000000,    1.000000
    0.000000,   71.000000, 1573.000000,    1.000000
    0.000000,   71.000000,  943.000000,    0.000000
    0.000000,   71.000000,   72.000000,    1.000000
    0.000000,   71.000000,  765.000000,    0.000000
    0.000000,   71.000000, 1295.000000,    0.000000
    0.000000,   70.000000, 1500.000000,    1.000000
    0.000000,   70.000000, 1341.000000,    0.000000
    0.000000,   70.000000, 1663.000000,    1.000000
    0.000000,   70.000000, 1278.000000,    0.000000
    0.000000,   70.000000, 1649.000000,    1.000000
    0.000000,   70.000000, 1703.000000,    0.000000
    0.000000,   70.000000, 1031.000000,    1.000000
    0.000000,   70.000000,    0.000000,    1.000000
    0.000000,   70.000000, 2098.000000,    1.000000
    0.000000,   70.000000, 2098.000000,    1.000000
    0.000000,   70.000000, 1079.000000,    0.000000
    0.000000,   70.000000,  734.000000,    1.000000
    0.000000,   70.000000, 2098.000000,    1.000000
    0.000000,   70.000000, 1807.000000,    1.000000
    0.000000,   70.000000, 1246.000000,    0.000000
    0.000000,   70.000000, 1224.000000,    1.000000
    0.000000,   70.000000, 1146.000000,    0.000000
    0.000000,   70.000000, 1894.000000,    0.000000
    0.000000,   70.000000, 1573.000000,    1.000000
    0.000000,   70.000000,  718.000000,    0.000000
    0.000000,   70.000000, 1578.000000,    0.000000
    0.000000,   70.000000, 1043.000000,    0.000000
    0.000000,   70.000000,  642.000000,    0.000000
    0.000000,   70.000000, 2098.000000,    0.000000
    0.000000,   70.000000, 1797.000000,    0.000000
    0.000000,   70.000000, 1602.000000,    1.000000
    0.000000,   70.000000,  971.000000,    1.000000
    0.000000,   70.000000, 1307.000000,    0.000000
    0.000000,   70.000000, 2098.000000,    0.000000
    0.000000,   70.000000,  372.000000,    0.000000
    0.000000,   70.000000, 1376.000000,    0.000000
    0.000000,   70.000000,    0.000000,    0.000000
    0.000000,   70.000000, 1035.000000,    0.000000
    0.000000,   70.000000,   96.000000,    1.000000
    0.000000,   70.000000, 1610.000000,    1.000000
    0.000000,   70.000000, 1788.000000,    1.000000
    0.000000,   70.000000, 1815.000000,    1.000000
    0.000000,   70.000000, 1545.000000,    0.000000
    0.000000,   70.000000, 1818.000000,    1.000000
    0.000000,   70.000000,  732.000000,    0.000000
    0.000000,   70.000000,    0.000000,    1.000000
    0.000000,   70.000000, 1837.000000,    1.000000
    0.000000,   70.000000, 1685.000000,    1.000000
    0.000000,   70.000000, 1370.000000,    0.000000
    0.000000,   70.000000, 1051.000000,    1.000000
    0.000000,   70.000000, 1060.000000,    1.000000
    0.000000,   70.000000, 1893.000000,    1.000000
    0.000000,   70.000000, 1010.000000,    0.000000
    0.000000,   70.000000, 2098.000000,    1.000000
    0.000000,   70.000000,  157.000000,    1.000000
    0.000000,   70.000000, 2098.000000,    1.000000
    0.000000,   70.000000, 1273.000000,    0.000000
    0.000000,   70.000000, 2098.000000,    1.000000
    0.000000,   69.000000, 1315.000000,    0.000000
